Application:, Trigno Discover (1.7.0)
Date/Time:, 2026/9/9 下午 12:07:46
Collection Length (seconds):, 41.9985
Avanti Sensor 11 (69574)
sensor mode: 50
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
0.1588235, -0.0095674, 1.35, -0.074585, 1.35, -0.9616699, 1.35, -0.3865356, 1.35, -0.7022901, 1.35, 2.8473282, 1.35, -2.6717558
0.1596176, -0.0151064, 1.35675, -0.0708008, 1.35675, -0.9616089, 1.35675, -0.3856201, 1.35675, -0.6870229, 1.35675, 2.9389312, 1.35675, -2.3358779
0.1604118, -0.01561, 1.3635, -0.0747681, 1.3635, -0.9578857, 1.3635, -0.3823853, 1.3635, -0.4732825, 1.3635, 3.3664122, 1.3635, -2.091603
0.1612059, -0.0171206, 1.37025, -0.0751343, 1.37025, -0.953186, 1.37025, -0.3856201, 1.37025, -0.5801527, 1.37025, 3.7557251, 1.37025, -2.1526718
0.162, -0.0229953, 1.377, -0.0764771, 1.377, -0.9512939, 1.377, -0.3880005, 1.377, -0.8396947, 1.377, 3.5496182, 1.377, -2.1221373
0.1627941, -0.0176242, 1.38375, -0.0803223, 1.38375, -0.9536743, 1.38375, -0.3893433, 1.38375, -1, 1.38375, 3.259542, 1.38375, -2.091603
0.1635882, -0.0135958, 1.3905, -0.0838013, 1.3905, -0.9567261, 1.3905, -0.3922729, 1.3905, -1.0458015, 1.3905, 2.908397, 1.3905, -2.1603053
0.1643824, -0.0142672, 1.39725, -0.0879517, 1.39725, -0.9570312, 1.39725, -0.3905029, 1.39725, -0.9389313, 1.39725, 2.9160306, 1.39725, -2.1450381
0.1651765, -0.0129244, 1.404, -0.0858765, 1.404, -0.9523926, 1.404, -0.3900757, 1.404, -1.1984733, 1.404, 2.5343511, 1.404, -2.1984732
0.1659706, -0.012253, 1.41075, -0.0911255, 1.41075, -0.9545288, 1.41075, -0.3901978, 1.41075, -1.1908396, 1.41075, 2.0610688, 1.41075, -2.1984732
0.1667647, -0.0135958, 1.4175, -0.0880127, 1.4175, -0.9555664, 1.4175, -0.3920898, 1.4175, -1.2290076, 1.4175, 2.2977099, 1.4175, -2.221374
0.1675588, -0.0169528, 1.42425, -0.0806274, 1.42425, -0.9568481, 1.42425, -0.395752, 1.42425, -1.129771, 1.42425, 2.5114503, 1.42425, -2.4045801
0.1683529, -0.0193027, 1.431, -0.0844727, 1.431, -0.9556274, 1.431, -0.4005127, 1.431, -1.1221374, 1.431, 2.2290077, 1.431, -2.5725191
